Date,SettlementPoint,Price
2019-01-01 02:00:00,LZ_SOUTH,19.65
2019-01-01 02:00:00,LZ_WEST,27.46
2019-01-01 03:00:00,HB_BUSAVG,19.21
2019-01-01 03:00:00,HB_HOUSTON,18.81
2019-01-01 03:00:00,HB_HUBAVG,19.25
2019-01-01 03:00:00,HB_NORTH,19.23
2019-01-01 03:00:00,HB_SOUTH,18.96
2019-01-01 03:00:00,HB_WEST,19.99
2019-01-01 03:00:00,LZ_AEN,19.21
2019-01-01 03:00:00,LZ_CPS,18.84
2019-01-01 03:00:00,LZ_HOUSTON,18.79
2019-01-01 03:00:00,LZ_LCRA,18.9
2019-01-01 03:00:00,LZ_NORTH,19.28
2019-01-01 03:00:00,LZ_RAYBN,19.31
2019-01-01 03:00:00,LZ_SOUTH,19.34
2019-01-01 03:00:00,LZ_WEST,27.55
2019-01-01 04:00:00,HB_BUSAVG,21.22
2019-01-01 04:00:00,HB_HOUSTON,20.71
2019-01-01 04:00:00,HB_HUBAVG,21.28
2019-01-01 04:00:00,HB_NORTH,21.23
2019-01-01 04:00:00,HB_SOUTH,21.01
2019-01-01 04:00:00,HB_WEST,22.15
2019-01-01 04:00:00,LZ_AEN,21.22
2019-01-01 04:00:00,LZ_CPS,20.88
2019-01-01 04:00:00,LZ_HOUSTON,20.68
2019-01-01 04:00:00,LZ_LCRA,20.92
2019-01-01 04:00:00,LZ_NORTH,21.26
2019-01-01 04:00:00,LZ_RAYBN,21.29
2019-01-01 04:00:00,LZ_SOUTH,21.6
2019-01-01 04:00:00,LZ_WEST,30.52
2019-01-01 05:00:00,HB_BUSAVG,22.54
2019-01-01 05:00:00,HB_HOUSTON,22.1
2019-01-01 05:00:00,HB_HUBAVG,22.63
2019-01-01 05:00:00,HB_NORTH,22.58
2019-01-01 05:00:00,HB_SOUTH,21.98
2019-01-01 05:00:00,HB_WEST,23.86
2019-01-01 05:00:00,LZ_AEN,22.38
2019-01-01 05:00:00,LZ_CPS,21.82
2019-01-01 05:00:00,LZ_HOUSTON,22.08
2019-01-01 05:00:00,LZ_LCRA,22.45
2019-01-01 05:00:00,LZ_NORTH,22.6
2019-01-01 05:00:00,LZ_RAYBN,22.64
2019-01-01 05:00:00,LZ_SOUTH,22.35
2019-01-01 05:00:00,LZ_WEST,35.32
2019-01-01 06:00:00,HB_BUSAVG,23.93
2019-01-01 06:00:00,HB_HOUSTON,23.23
2019-01-01 06:00:00,HB_HUBAVG,24.06
2019-01-01 06:00:00,HB_NORTH,23.97
2019-01-01 06:00:00,HB_SOUTH,23.17
2019-01-01 06:00:00,HB_WEST,25.89
2019-01-01 06:00:00,LZ_AEN,24.24
2019-01-01 06:00:00,LZ_CPS,22.89
2019-01-01 06:00:00,LZ_HOUSTON,23.2
2019-01-01 06:00:00,LZ_LCRA,23.18
2019-01-01 06:00:00,LZ_NORTH,24.01
2019-01-01 06:00:00,LZ_RAYBN,24.06
2019-01-01 06:00:00,LZ_SOUTH,23.65
2019-01-01 06:00:00,LZ_WEST,41.28
2019-01-01 07:00:00,HB_BUSAVG,24.6
2019-01-01 07:00:00,HB_HOUSTON,23.41
2019-01-01 07:00:00,HB_HUBAVG,24.72
2019-01-01 07:00:00,HB_NORTH,24.55
2019-01-01 07:00:00,HB_SOUTH,24.51
2019-01-01 07:00:00,HB_WEST,26.43
2019-01-01 07:00:00,LZ_AEN,25.08
2019-01-01 07:00:00,LZ_CPS,24.23
2019-01-01 07:00:00,LZ_HOUSTON,23.34
2019-01-01 07:00:00,LZ_LCRA,24.26
2019-01-01 07:00:00,LZ_NORTH,24.6
2019-01-01 07:00:00,LZ_RAYBN,24.62
2019-01-01 07:00:00,LZ_SOUTH,26.18
2019-01-01 07:00:00,LZ_WEST,39.62
2019-01-01 08:00:00,HB_BUSAVG,25.01
2019-01-01 08:00:00,HB_HOUSTON,24.17
2019-01-01 08:00:00,HB_HUBAVG,25.05
2019-01-01 08:00:00,HB_NORTH,24.91
2019-01-01 08:00:00,HB_SOUTH,25.47
2019-01-01 08:00:00,HB_WEST,25.65
2019-01-01 08:00:00,LZ_AEN,25.82
2019-01-01 08:00:00,LZ_CPS,25.34
2019-01-01 08:00:00,LZ_HOUSTON,24.11
2019-01-01 08:00:00,LZ_LCRA,25.19
2019-01-01 08:00:00,LZ_NORTH,24.96
2019-01-01 08:00:00,LZ_RAYBN,24.94
2019-01-01 08:00:00,LZ_SOUTH,27.21
2019-01-01 08:00:00,LZ_WEST,30.78
2019-01-01 09:00:00,HB_BUSAVG,24.77
2019-01-01 09:00:00,HB_HOUSTON,24.11
2019-01-01 09:00:00,HB_HUBAVG,24.88
2019-01-01 09:00:00,HB_NORTH,24.69
2019-01-01 09:00:00,HB_SOUTH,25
2019-01-01 09:00:00,HB_WEST,25.64
2019-01-01 09:00:00,LZ_AEN,25.52
2019-01-01 09:00:00,LZ_CPS,24.85
2019-01-01 09:00:00,LZ_HOUSTON,24.07
2019-01-01 09:00:00,LZ_LCRA,24.8
2019-01-01 09:00:00,LZ_NORTH,24.71
2019-01-01 09:00:00,LZ_RAYBN,24.64
2019-01-01 09:00:00,LZ_SOUTH,26.36
2019-01-01 09:00:00,LZ_WEST,30.52
2019-01-01 10:00:00,HB_BUSAVG,24.69
2019-01-01 10:00:00,HB_HOUSTON,24.32
2019-01-01 10:00:00,HB_HUBAVG,24.75
2019-01-01 10:00:00,HB_NORTH,24.62
2019-01-01 10:00:00,HB_SOUTH,24.89
2019-01-01 10:00:00,HB_WEST,25.11
2019-01-01 10:00:00,LZ_AEN,25.5
2019-01-01 10:00:00,LZ_CPS,24.8
2019-01-01 10:00:00,LZ_HOUSTON,24.3
2019-01-01 10:00:00,LZ_LCRA,24.78
2019-01-01 10:00:00,LZ_NORTH,24.65
2019-01-01 10:00:00,LZ_RAYBN,24.6
2019-01-01 10:00:00,LZ_SOUTH,25.69
2019-01-01 10:00:00,LZ_WEST,27.78
2019-01-01 11:00:00,HB_BUSAVG,25.36
2019-01-01 11:00:00,HB_HOUSTON,25.14
2019-01-01 11:00:00,HB_HUBAVG,25.41
2019-01-01 11:00:00,HB_NORTH,25.34
2019-01-01 11:00:00,HB_SOUTH,25.38
2019-01-01 11:00:00,HB_WEST,25.73
2019-01-01 11:00:00,LZ_AEN,25.8
2019-01-01 11:00:00,LZ_CPS,25.32
2019-01-01 11:00:00,LZ_HOUSTON,25.13
2019-01-01 11:00:00,LZ_LCRA,25.35
2019-01-01 11:00:00,LZ_NORTH,25.37
2019-01-01 11:00:00,LZ_RAYBN,25.35
2019-01-01 11:00:00,LZ_SOUTH,25.89
2019-01-01 11:00:00,LZ_WEST,28.04
2019-01-01 12:00:00,HB_BUSAVG,24.17
2019-01-01 12:00:00,HB_HOUSTON,24.12
2019-01-01 12:00:00,HB_HUBAVG,24.22
2019-01-01 12:00:00,HB_NORTH,24.18
2019-01-01 12:00:00,HB_SOUTH,24
2019-01-01 12:00:00,HB_WEST,24.54
2019-01-01 12:00:00,LZ_AEN,24.57
2019-01-01 12:00:00,LZ_CPS,23.95
2019-01-01 12:00:00,LZ_HOUSTON,24.13
2019-01-01 12:00:00,LZ_LCRA,24.06
2019-01-01 12:00:00,LZ_NORTH,24.21
2019-01-01 12:00:00,LZ_RAYBN,24.2
2019-01-01 12:00:00,LZ_SOUTH,24.02
2019-01-01 12:00:00,LZ_WEST,26.84
2019-01-01 13:00:00,HB_BUSAVG,22.88
2019-01-01 13:00:00,HB_HOUSTON,22.84
2019-01-01 13:00:00,HB_HUBAVG,22.93
2019-01-01 13:00:00,HB_NORTH,22.89
2019-01-01 13:00:00,HB_SOUTH,22.71
2019-01-01 13:00:00,HB_WEST,23.25
2019-01-01 13:00:00,LZ_AEN,23.44
2019-01-01 13:00:00,LZ_CPS,22.66
2019-01-01 13:00:00,LZ_HOUSTON,22.85
2019-01-01 13:00:00,LZ_LCRA,22.78
2019-01-01 13:00:00,LZ_NORTH,22.9
2019-01-01 13:00:00,LZ_RAYBN,22.89
2019-01-01 13:00:00,LZ_SOUTH,22.76
2019-01-01 13:00:00,LZ_WEST,25.52
2019-01-01 14:00:00,HB_BUSAVG,22.86
2019-01-01 14:00:00,HB_HOUSTON,22.77
2019-01-01 14:00:00,HB_HUBAVG,22.91
2019-01-01 14:00:00,HB_NORTH,22.88
2019-01-01 14:00:00,HB_SOUTH,22.6
2019-01-01 14:00:00,HB_WEST,23.37
2019-01-01 14:00:00,LZ_AEN,23.16
2019-01-01 14:00:00,LZ_CPS,22.54
2019-01-01 14:00:00,LZ_HOUSTON,22.77
2019-01-01 14:00:00,LZ_LCRA,22.68
2019-01-01 14:00:00,LZ_NORTH,22.9
2019-01-01 14:00:00,LZ_RAYBN,22.9
2019-01-01 14:00:00,LZ_SOUTH,22.58
2019-01-01 14:00:00,LZ_WEST,26.51
2019-01-01 15:00:00,HB_BUSAVG,22.73
2019-01-01 15:00:00,HB_HOUSTON,22.56
2019-01-01 15:00:00,HB_HUBAVG,22.81
2019-01-01 15:00:00,HB_NORTH,22.77
2019-01-01 15:00:00,HB_SOUTH,22.29
2019-01-01 15:00:00,HB_WEST,23.55
2019-01-01 15:00:00,LZ_AEN,22.9
2019-01-01 15:00:00,LZ_CPS,22.2
2019-01-01 15:00:00,LZ_HOUSTON,22.56
2019-01-01 15:00:00,LZ_LCRA,22.4
2019-01-01 15:00:00,LZ_NORTH,22.79
2019-01-01 15:00:00,LZ_RAYBN,22.8
2019-01-01 15:00:00,LZ_SOUTH,22.25
2019-01-01 15:00:00,LZ_WEST,29.11
2019-01-01 16:00:00,HB_BUSAVG,23.64
2019-01-01 16:00:00,HB_HOUSTON,23.45
2019-01-01 16:00:00,HB_HUBAVG,23.72
2019-01-01 16:00:00,HB_NORTH,23.68
2019-01-01 16:00:00,HB_SOUTH,23.12
2019-01-01 16:00:00,HB_WEST,24.59
2019-01-01 16:00:00,LZ_AEN,23.83
2019-01-01 16:00:00,LZ_CPS,23.01
2019-01-01 16:00:00,LZ_HOUSTON,23.45
2019-01-01 16:00:00,LZ_LCRA,23.25
2019-01-01 16:00:00,LZ_NORTH,23.73
2019-01-01 16:00:00,LZ_RAYBN,23.74
2019-01-01 16:00:00,LZ_SOUTH,23.13
2019-01-01 16:00:00,LZ_WEST,31.75
2019-01-01 17:00:00,HB_BUSAVG,31.11
2019-01-01 17:00:00,HB_HOUSTON,30.6
2019-01-01 17:00:00,HB_HUBAVG,31.29
2019-01-01 17:00:00,HB_NORTH,31.21
2019-01-01 17:00:00,HB_SOUTH,29.88
2019-01-01 17:00:00,HB_WEST,33.47
2019-01-01 17:00:00,LZ_AEN,30.98
2019-01-01 17:00:00,LZ_CPS,29.6
2019-01-01 17:00:00,LZ_HOUSTON,30.58
2019-01-01 17:00:00,LZ_LCRA,30.08
2019-01-01 17:00:00,LZ_NORTH,31.33
2019-01-01 17:00:00,LZ_RAYBN,31.33
2019-01-01 17:00:00,LZ_SOUTH,29.66
2019-01-01 17:00:00,LZ_WEST,51.45
2019-01-01 18:00:00,HB_BUSAVG,35.29
2019-01-01 18:00:00,HB_HOUSTON,34.11
2019-01-01 18:00:00,HB_HUBAVG,35.57
2019-01-01 18:00:00,HB_NORTH,35.35
2019-01-01 18:00:00,HB_SOUTH,33.74
2019-01-01 18:00:00,HB_WEST,39.1
2019-01-01 18:00:00,LZ_AEN,34.5
2019-01-01 18:00:00,LZ_CPS,33.37
2019-01-01 18:00:00,LZ_HOUSTON,34.06
2019-01-01 18:00:00,LZ_LCRA,33.88
2019-01-01 18:00:00,LZ_NORTH,35.49
2019-01-01 18:00:00,LZ_RAYBN,35.52
2019-01-01 18:00:00,LZ_SOUTH,34.04
2019-01-01 18:00:00,LZ_WEST,63.2
2019-01-01 19:00:00,HB_BUSAVG,30.72
2019-01-01 19:00:00,HB_HOUSTON,29.45
2019-01-01 19:00:00,HB_HUBAVG,31.05
2019-01-01 19:00:00,HB_NORTH,30.75
2019-01-01 19:00:00,HB_SOUTH,29.11
2019-01-01 19:00:00,HB_WEST,34.94
2019-01-01 19:00:00,LZ_AEN,30.06
2019-01-01 19:00:00,LZ_CPS,28.93
2019-01-01 19:00:00,LZ_HOUSTON,29.4
2019-01-01 19:00:00,LZ_LCRA,29.26
2019-01-01 19:00:00,LZ_NORTH,30.93
2019-01-01 19:00:00,LZ_RAYBN,30.95
2019-01-01 19:00:00,LZ_SOUTH,29.48
2019-01-01 19:00:00,LZ_WEST,59.26
2019-01-01 20:00:00,HB_BUSAVG,28.71
2019-01-01 20:00:00,HB_HOUSTON,27.71
2019-01-01 20:00:00,HB_HUBAVG,28.91
2019-01-01 20:00:00,HB_NORTH,28.83
2019-01-01 20:00:00,HB_SOUTH,27.28
2019-01-01 20:00:00,HB_WEST,31.83
2019-01-01 20:00:00,LZ_AEN,28.12
2019-01-01 20:00:00,LZ_CPS,27.15
2019-01-01 20:00:00,LZ_HOUSTON,27.67
2019-01-01 20:00:00,LZ_LCRA,27.43
2019-01-01 20:00:00,LZ_NORTH,29.01
2019-01-01 20:00:00,LZ_RAYBN,29.05
2019-01-01 20:00:00,LZ_SOUTH,27.48
2019-01-01 20:00:00,LZ_WEST,56.16
2019-01-01 21:00:00,HB_BUSAVG,27.14
2019-01-01 21:00:00,HB_HOUSTON,26.09
2019-01-01 21:00:00,HB_HUBAVG,27.4
2019-01-01 21:00:00,HB_NORTH,27.19
2019-01-01 21:00:00,HB_SOUTH,25.79
2019-01-01 21:00:00,HB_WEST,30.57
2019-01-01 21:00:00,LZ_AEN,26.59
2019-01-01 21:00:00,LZ_CPS,25.6
2019-01-01 21:00:00,LZ_HOUSTON,26.05
2019-01-01 21:00:00,LZ_LCRA,25.91
2019-01-01 21:00:00,LZ_NORTH,27.26
2019-01-01 21:00:00,LZ_RAYBN,27.31
2019-01-01 21:00:00,LZ_SOUTH,26.12
2019-01-01 21:00:00,LZ_WEST,51.57
2019-01-01 22:00:00,HB_BUSAVG,25.27
2019-01-01 22:00:00,HB_HOUSTON,24.36
2019-01-01 22:00:00,HB_HUBAVG,25.41
2019-01-01 22:00:00,HB_NORTH,25.39
2019-01-01 22:00:00,HB_SOUTH,24.21
2019-01-01 22:00:00,HB_WEST,27.68
2019-01-01 22:00:00,LZ_AEN,24.87
2019-01-01 22:00:00,LZ_CPS,24.17
2019-01-01 22:00:00,LZ_HOUSTON,24.31
2019-01-01 22:00:00,LZ_LCRA,24.44
2019-01-01 22:00:00,LZ_NORTH,25.44
2019-01-01 22:00:00,LZ_RAYBN,25.48
2019-01-01 22:00:00,LZ_SOUTH,24.42
2019-01-01 22:00:00,LZ_WEST,45.46
2019-01-01 23:00:00,HB_BUSAVG,23.73
2019-01-01 23:00:00,HB_HOUSTON,23.11
2019-01-01 23:00:00,HB_HUBAVG,23.87
2019-01-01 23:00:00,HB_NORTH,23.88
2019-01-01 23:00:00,HB_SOUTH,22.48
2019-01-01 23:00:00,HB_WEST,26.02
2019-01-01 23:00:00,LZ_AEN,23.19
2019-01-01 23:00:00,LZ_CPS,22.32
2019-01-01 23:00:00,LZ_HOUSTON,23.08
2019-01-01 23:00:00,LZ_LCRA,22.72
2019-01-01 23:00:00,LZ_NORTH,23.91
2019-01-01 23:00:00,LZ_RAYBN,23.97
2019-01-01 23:00:00,LZ_SOUTH,22.49
2019-01-01 23:00:00,LZ_WEST,44.07
2019-01-02 00:00:00,HB_BUSAVG,23.69
2019-01-02 00:00:00,HB_HOUSTON,22.86
2019-01-02 00:00:00,HB_HUBAVG,23.82
2019-01-02 00:00:00,HB_NORTH,23.8
2019-01-02 00:00:00,HB_SOUTH,22.75
2019-01-02 00:00:00,HB_WEST,25.89
2019-01-02 00:00:00,LZ_AEN,22.91
2019-01-02 00:00:00,LZ_CPS,22.48
2019-01-02 00:00:00,LZ_HOUSTON,22.81
2019-01-02 00:00:00,LZ_LCRA,22.8
2019-01-02 00:00:00,LZ_NORTH,23.83
2019-01-02 00:00:00,LZ_RAYBN,23.88
2019-01-02 00:00:00,LZ_SOUTH,23.19
2019-01-02 00:00:00,LZ_WEST,43.39
2019-01-02 01:00:00,HB_BUSAVG,23.04
2019-01-02 01:00:00,HB_HOUSTON,22.36
2019-01-02 01:00:00,HB_HUBAVG,23.16
2019-01-02 01:00:00,HB_NORTH,23.19
2019-01-02 01:00:00,HB_SOUTH,21.85
2019-01-02 01:00:00,HB_WEST,25.25
2019-01-02 01:00:00,LZ_AEN,22.18
2019-01-02 01:00:00,LZ_CPS,21.67
2019-01-02 01:00:00,LZ_HOUSTON,22.33
2019-01-02 01:00:00,LZ_LCRA,22.03
2019-01-02 01:00:00,LZ_NORTH,23.22
2019-01-02 01:00:00,LZ_RAYBN,23.28
2019-01-02 01:00:00,LZ_SOUTH,22.06
2019-01-02 01:00:00,LZ_WEST,43.62
2019-01-02 02:00:00,HB_BUSAVG,23.08
2019-01-02 02:00:00,HB_HOUSTON,22.34
2019-01-02 02:00:00,HB_HUBAVG,23.2
2019-01-02 02:00:00,HB_NORTH,23.22
2019-01-02 02:00:00,HB_SOUTH,21.98
2019-01-02 02:00:00,HB_WEST,25.24
2019-01-02 02:00:00,LZ_AEN,22.29
2019-01-02 02:00:00,LZ_CPS,21.84
2019-01-02 02:00:00,LZ_HOUSTON,22.31
2019-01-02 02:00:00,LZ_LCRA,22.17
2019-01-02 02:00:00,LZ_NORTH,23.25
2019-01-02 02:00:00,LZ_RAYBN,23.31
2019-01-02 02:00:00,LZ_SOUTH,22.36
2019-01-02 02:00:00,LZ_WEST,42.98
2019-01-02 03:00:00,HB_BUSAVG,22.77
2019-01-02 03:00:00,HB_HOUSTON,21.95
2019-01-02 03:00:00,HB_HUBAVG,22.91
2019-01-02 03:00:00,HB_NORTH,22.92
2019-01-02 03:00:00,HB_SOUTH,21.62
2019-01-02 03:00:00,HB_WEST,25.13
2019-01-02 03:00:00,LZ_AEN,21.93
2019-01-02 03:00:00,LZ_CPS,21.46
2019-01-02 03:00:00,LZ_HOUSTON,21.91
2019-01-02 03:00:00,LZ_LCRA,21.79
2019-01-02 03:00:00,LZ_NORTH,22.96
2019-01-02 03:00:00,LZ_RAYBN,23.02
2019-01-02 03:00:00,LZ_SOUTH,22.02
2019-01-02 03:00:00,LZ_WEST,44.56
2019-01-02 04:00:00,HB_BUSAVG,24.94
2019-01-02 04:00:00,HB_HOUSTON,23.66
2019-01-02 04:00:00,HB_HUBAVG,25.09
2019-01-02 04:00:00,HB_NORTH,25.09
2019-01-02 04:00:00,HB_SOUTH,23.82
2019-01-02 04:00:00,HB_WEST,27.81
2019-01-02 04:00:00,LZ_AEN,24.03
2019-01-02 04:00:00,LZ_CPS,23.61
2019-01-02 04:00:00,LZ_HOUSTON,23.58
2019-01-02 04:00:00,LZ_LCRA,23.93
2019-01-02 04:00:00,LZ_NORTH,25.13
2019-01-02 04:00:00,LZ_RAYBN,25.2
2019-01-02 04:00:00,LZ_SOUTH,24.74
2019-01-02 04:00:00,LZ_WEST,51.1
2019-01-02 05:00:00,HB_BUSAVG,28.52
2019-01-02 05:00:00,HB_HOUSTON,26.97
2019-01-02 05:00:00,HB_HUBAVG,28.65
2019-01-02 05:00:00,HB_NORTH,28.65
2019-01-02 05:00:00,HB_SOUTH,27.55
2019-01-02 05:00:00,HB_WEST,31.45
2019-01-02 05:00:00,LZ_AEN,27.74
2019-01-02 05:00:00,LZ_CPS,27.5
2019-01-02 05:00:00,LZ_HOUSTON,26.87
2019-01-02 05:00:00,LZ_LCRA,27.72
2019-01-02 05:00:00,LZ_NORTH,28.71
2019-01-02 05:00:00,LZ_RAYBN,28.75
2019-01-02 05:00:00,LZ_SOUTH,28.85
2019-01-02 05:00:00,LZ_WEST,55.77
2019-01-02 06:00:00,HB_BUSAVG,38.89
2019-01-02 06:00:00,HB_HOUSTON,37.51
2019-01-02 06:00:00,HB_HUBAVG,39.13
2019-01-02 06:00:00,HB_NORTH,39.13
2019-01-02 06:00:00,HB_SOUTH,36.87
2019-01-02 06:00:00,HB_WEST,43.03
2019-01-02 06:00:00,LZ_AEN,37.39
2019-01-02 06:00:00,LZ_CPS,36.6
2019-01-02 06:00:00,LZ_HOUSTON,37.45
2019-01-02 06:00:00,LZ_LCRA,37.15
2019-01-02 06:00:00,LZ_NORTH,39.34
2019-01-02 06:00:00,LZ_RAYBN,39.36
2019-01-02 06:00:00,LZ_SOUTH,37.26
2019-01-02 06:00:00,LZ_WEST,75.68
2019-01-02 07:00:00,HB_BUSAVG,38.82
2019-01-02 07:00:00,HB_HOUSTON,37.23
2019-01-02 07:00:00,HB_HUBAVG,39.06
2019-01-02 07:00:00,HB_NORTH,38.94
2019-01-02 07:00:00,HB_SOUTH,37.33
2019-01-02 07:00:00,HB_WEST,42.73
2019-01-02 07:00:00,LZ_AEN,37.33
2019-01-02 07:00:00,LZ_CPS,36.87
2019-01-02 07:00:00,LZ_HOUSTON,37.17
2019-01-02 07:00:00,LZ_LCRA,38.43
2019-01-02 07:00:00,LZ_NORTH,39.24
2019-01-02 07:00:00,LZ_RAYBN,39.21
2019-01-02 07:00:00,LZ_SOUTH,38.57
2019-01-02 07:00:00,LZ_WEST,72.46
2019-01-02 08:00:00,HB_BUSAVG,36.12
2019-01-02 08:00:00,HB_HOUSTON,34.86
2019-01-02 08:00:00,HB_HUBAVG,36.26
2019-01-02 08:00:00,HB_NORTH,36.24
2019-01-02 08:00:00,HB_SOUTH,35.13
2019-01-02 08:00:00,HB_WEST,38.83
2019-01-02 08:00:00,LZ_AEN,35.19
2019-01-02 08:00:00,LZ_CPS,34.81
2019-01-02 08:00:00,LZ_HOUSTON,34.82
2019-01-02 08:00:00,LZ_LCRA,35.41
2019-01-02 08:00:00,LZ_NORTH,36.64
2019-01-02 08:00:00,LZ_RAYBN,36.5
2019-01-02 08:00:00,LZ_SOUTH,36.16
2019-01-02 08:00:00,LZ_WEST,60.1
2019-01-02 09:00:00,HB_BUSAVG,39.48
2019-01-02 09:00:00,HB_HOUSTON,38.04
2019-01-02 09:00:00,HB_HUBAVG,39.55
2019-01-02 09:00:00,HB_NORTH,39.65
2019-01-02 09:00:00,HB_SOUTH,38.75
2019-01-02 09:00:00,HB_WEST,41.77
2019-01-02 09:00:00,LZ_AEN,38.75
2019-01-02 09:00:00,LZ_CPS,38.51
2019-01-02 09:00:00,LZ_HOUSTON,38.01
2019-01-02 09:00:00,LZ_LCRA,38.7
2019-01-02 09:00:00,LZ_NORTH,40.22
2019-01-02 09:00:00,LZ_RAYBN,42.28
2019-01-02 09:00:00,LZ_SOUTH,40.01
2019-01-02 09:00:00,LZ_WEST,58.44
2019-01-02 10:00:00,HB_BUSAVG,40.21
2019-01-02 10:00:00,HB_HOUSTON,39.42
2019-01-02 10:00:00,HB_HUBAVG,40.25
2019-01-02 10:00:00,HB_NORTH,40.24
2019-01-02 10:00:00,HB_SOUTH,40.08
2019-01-02 10:00:00,HB_WEST,41.26
2019-01-02 10:00:00,LZ_AEN,39.98
2019-01-02 10:00:00,LZ_CPS,39.99
2019-01-02 10:00:00,LZ_HOUSTON,39.43
2019-01-02 10:00:00,LZ_LCRA,40.02
2019-01-02 10:00:00,LZ_NORTH,40.67
2019-01-02 10:00:00,LZ_RAYBN,41.42
2019-01-02 10:00:00,LZ_SOUTH,41.22
2019-01-02 10:00:00,LZ_WEST,46.84
2019-01-02 11:00:00,HB_BUSAVG,37.29
2019-01-02 11:00:00,HB_HOUSTON,36.66
2019-01-02 11:00:00,HB_HUBAVG,37.33
2019-01-02 11:00:00,HB_NORTH,37.26
2019-01-02 11:00:00,HB_SOUTH,37.38
2019-01-02 11:00:00,HB_WEST,38.04
2019-01-02 11:00:00,LZ_AEN,37.26
2019-01-02 11:00:00,LZ_CPS,37.31
2019-01-02 11:00:00,LZ_HOUSTON,36.67
2019-01-02 11:00:00,LZ_LCRA,37.29
2019-01-02 11:00:00,LZ_NORTH,37.53
2019-01-02 11:00:00,LZ_RAYBN,37.75
2019-01-02 11:00:00,LZ_SOUTH,38.53
2019-01-02 11:00:00,LZ_WEST,43.6
2019-01-02 12:00:00,HB_BUSAVG,34.58
2019-01-02 12:00:00,HB_HOUSTON,33.92
2019-01-02 12:00:00,HB_HUBAVG,34.61
2019-01-02 12:00:00,HB_NORTH,34.52
2019-01-02 12:00:00,HB_SOUTH,34.82
2019-01-02 12:00:00,HB_WEST,35.19
2019-01-02 12:00:00,LZ_AEN,34.63
2019-01-02 12:00:00,LZ_CPS,34.75
2019-01-02 12:00:00,LZ_HOUSTON,33.95
2019-01-02 12:00:00,LZ_LCRA,34.68
2019-01-02 12:00:00,LZ_NORTH,34.72
2019-01-02 12:00:00,LZ_RAYBN,34.75
2019-01-02 12:00:00,LZ_SOUTH,36.27
2019-01-02 12:00:00,LZ_WEST,39.83
2019-01-02 13:00:00,HB_BUSAVG,34.85
2019-01-02 13:00:00,HB_HOUSTON,34.16
2019-01-02 13:00:00,HB_HUBAVG,34.87
2019-01-02 13:00:00,HB_NORTH,34.85
2019-01-02 13:00:00,HB_SOUTH,34.91
2019-01-02 13:00:00,HB_WEST,35.56
2019-01-02 13:00:00,LZ_AEN,34.78
2019-01-02 13:00:00,LZ_CPS,34.82
2019-01-02 13:00:00,LZ_HOUSTON,34.19
2019-01-02 13:00:00,LZ_LCRA,34.82
2019-01-02 13:00:00,LZ_NORTH,35.04
2019-01-02 13:00:00,LZ_RAYBN,35.26
2019-01-02 13:00:00,LZ_SOUTH,36.24
2019-01-02 13:00:00,LZ_WEST,40.56
2019-01-02 14:00:00,HB_BUSAVG,34.79
2019-01-02 14:00:00,HB_HOUSTON,34.19
2019-01-02 14:00:00,HB_HUBAVG,34.84
