Month,DOW,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24
1,0,0.7289069416237045,0.6944539915638179,0.6947872728219547,0.7157631620059365,0.7726292766755194,0.8864864864864862,1.4633546841639324,1.333145862625631,1.1482372545956359,1.1540071863771284,1.0712909441233138,0.981742436077696,0.9454980992553246,0.9281674738322135,0.9159818778315887,0.8960266625006509,0.9367286361506013,1.3213560381190437,1.3929073582252773,1.1714627922720406,1.099369890121335,1.024902359006405,0.8992969848461176,0.8234963286986408
1,1,0.6287263615014954,0.5935030897066166,0.5944235298468468,0.6214943318282585,0.6990742865047999,0.8982345218470987,1.4932333267815896,1.4154232620699905,1.1566809640788647,1.0918063706237147,1.0037235364899044,0.9522775072234692,0.9210318517488706,0.884838830520535,0.884838830520535,0.9006999865084296,0.9511105206171059,1.4597194438185666,1.6303789076758821,1.30932609947739,1.1773251215097411,1.082569096359262,0.8637344530195437,0.7858257697214917
1,2,0.5920066926043284,0.562591321388257,0.5790661295775293,0.613377186699595,0.7214123228723192,1.0740942350777272,3.3299327874582425,3.349116725207854,1.5899565095318042,0.934649698317108,0.8425117894121624,0.7519966078580801,0.7082104732381777,0.6722216810584399,0.6498610482406129,0.6434801542507778,0.6690449859902247,0.9343196520762543,1.0397419221755548,0.8815397573930931,0.8325691464064497,0.7684851679740548,0.6641493000842306,0.5956647051071217
1,3,0.7211281295512317,0.6801155647984953,0.6925367293773481,0.7232866855908494,0.8112005074500164,1.0611196404931227,2.0930230356429984,1.8781520361905275,1.3764202998941233,1.1791775080985298,1.0022137822540815,0.9226690987239589,0.8617940314663192,0.83810671913683,0.8056715744362587,0.7962420927895076,0.8181116737172134,1.1310265606533736,1.2107605912045152,1.002346325168795,0.9640224881145297,0.8790814144853627,0.8027745650146666,0.7490189457473448
1,4,0.7751419610660552,0.7176004089583996,0.7240774257726691,0.7405683969107063,0.8061785877119055,0.9705356526064192,1.6198289559126269,1.4521781179623925,1.1910416004642232,1.094593735752083,1.0440155293662527,0.9774547866093759,0.9307229997651254,0.9066718247005348,0.8887660785586982,0.8637864573978641,0.9203332458309732,1.3145912488428968,1.3081363378880617,1.0942400420011331,1.0252255488470414,0.9708009229196315,0.8518492933033064,0.8116608408516284
1,5,0.9011704991036191,0.8344949480702278,0.8044956192614366,0.8121997270489083,0.8524711995743283,0.9225785804403207,1.172051598067358,1.2702906452482092,1.4350418229942326,1.3337444784795667,1.1403013356705052,1.04231909208257,0.934111396340354,0.8675759199940077,0.8476386228712779,0.8287985774637336,0.8393508705544523,1.1236791394745056,1.2844148428585738,1.0796489961800464,1.0049658422039194,0.9528814044043759,0.8731088701322829,0.8426659714811825
1,6,0.8652271904522787,0.7920311095021778,0.7658262585685424,0.7796293484988264,0.8098046313921035,0.8798477222566067,1.1381827099365898,1.2308339074889352,1.2815853701260027,1.1878364649142268,1.0759403500986768,0.9903191526631087,0.922845164831315,0.8921794168136115,0.869431177233076,0.8661614097369005,0.9010545000175165,1.2347109175201147,1.47193254936765,1.1830953020447723,1.0933635397568693,1.0337136384337813,0.89752782221807,0.8369203461282448
2,0,0.6389368794947358,0.5871547946311687,0.5747074405469376,0.6048977335670246,0.6737403366381453,0.8271212195313363,1.3656057678199958,1.2600489295662196,1.1104350090932564,1.1095069169027654,1.0708000131934674,1.0466969130698356,1.0257056514672616,1.0425477950417588,1.0336763255738308,1.0581888781344437,1.096650110381553,1.224672239011036,1.673404813113397,1.2061376920303497,1.1283417290039048,1.0450318064927786,0.8589220254702166,0.7370689802245847
2,1,0.6235513482501435,0.5438898450946644,0.5230063109581182,0.5536718301778543,0.640504876649455,0.8141709695926564,1.2351118760757316,1.132185886402754,1.060958118187034,1.0647733792312106,1.0418531267928859,1.0467297762478487,1.0505737234652899,1.080522088353414,1.0948364888123927,1.117441193344808,1.1460699942627655,1.2454388984509466,1.8464429145152037,1.266265060240964,1.1234079173838212,1.0347963281698223,0.9004589787722318,0.8133390705679863
2,2,0.6650354563293615,0.5974244411604896,0.5784590253575916,0.597728995282872,0.6769961273174666,0.8290516946014321,1.3603325177281647,1.1821129826577192,1.046835578843179,1.0396370268595971,1.0367022325893676,1.0368406662813596,1.010067590250115,1.0586024426624954,1.128179216257653,1.1804240916154176,1.154370870782531,1.2022412414733499,1.6722789992628406,1.2078616493682233,1.122669555316373,1.017847563740063,0.8424520759862535,0.7558479582760853
