Month,DOW,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24
1,0,0.7643121828858105,0.7322273530585486,0.7305854854341258,0.7511772418904283,0.8136138190525057,0.9219998859814151,1.534849780514224,1.395587480759364,1.1728407730460069,1.1527735020808392,1.053805370275355,0.9609486346274444,0.915044752294624,0.8911464568724704,0.8727438572487317,0.8560515364004333,0.8922410352887522,1.3148167151245655,1.3946753320791292,1.1299241776409557,1.0519810729148853,0.9785987115899892,0.9039849495467762,0.8140698933926231
1,1,0.6324922965437346,0.6039064747172487,0.6061567262019221,0.6356769744923824,0.7172199859200368,0.8763203938575764,1.5662894528996623,1.5017568171019116,1.221886556177624,1.1528534174105263,1.0141387623299003,0.9457730710370704,0.9031517823231306,0.8764920232081023,0.8493364459693326,0.8500229633714362,0.8991661674053616,1.463445332078956,1.6353035217389233,1.2445225605192107,1.099190640479418,1.0013428407518004,0.8845967425384935,0.8189580509262424
1,2,0.575447078675544,0.5523182252801584,0.5587412315033881,0.579563230550994,0.6876838353086926,1.0541872044971097,3.4383287116670793,3.466493443181147,1.5900106673166736,0.899869202866229,0.8448816355044485,0.7665239750769266,0.728001015216946,0.690216851847431,0.6545586130729285,0.6445019343149611,0.6690329932942911,0.948750391072122,1.02855548952178,0.840795638587793,0.7896528284723122,0.7271415988913027,0.6620219653745685,0.602722238905174
1,3,0.7243729277043598,0.6894522558306329,0.6949106254650493,0.7243084587716698,0.8105034217781426,1.0557002624422802,1.9813881772931465,1.7409405480038358,1.2554465055599977,1.102590666152109,1.013516090818818,0.9292981750815039,0.8821284059966852,0.8528165312669845,0.8149302884895196,0.81456496453761,0.8499798982286266,1.212768072119246,1.279106603857212,1.0410443250774297,0.9860093462044363,0.9041123120439607,0.8501733050266964,0.7899378322500463
1,4,0.794450819696819,0.7415613244059719,0.7472237532867687,0.7686686967076589,0.8334854358112482,0.9802748687551388,1.602226418845045,1.4158722700617141,1.1670868309373426,1.0883670217732435,1.0345859951266967,0.9756726393243637,0.9254336426585704,0.8911940195112841,0.8608096670913487,0.8452922024137608,0.8854352088623033,1.3076837352754258,1.3241650176348512,1.0965353766268187,1.0209479749286923,0.9755762575561798,0.8844472957384197,0.8330035269703294
1,5,0.8827785576526551,0.8176467402850035,0.7875301478337295,0.7824315711863769,0.8247447587548473,0.8926757946739867,1.0739002028600346,1.1840444542565196,1.3778903389470436,1.327204488746891,1.1540028408735892,1.0620035240162118,0.956882870198736,0.8944502992914475,0.8678827160750955,0.8493628861942705,0.8733811810869463,1.1792707869053218,1.3372766769276905,1.119187560139461,1.0251888014595922,0.9698542490221478,0.9111206454864682,0.849287907125927
1,6,0.8495968724043391,0.7726310398880861,0.7427040462644342,0.7560437913354108,0.7877694022720034,0.8545180892189128,1.054539322895524,1.1602330708268018,1.2493145894093916,1.1982788231547,1.096107367461264,1.0246373100678852,0.9583632582452238,0.9208920642256265,0.8894412420451777,0.8865184889116491,0.9165953673113792,1.2685997639314777,1.5180330121219314,1.1891858134059443,1.0896873028859064,1.0252118683761857,0.926837493676736,0.8642605996640083
2,0,0.6938128876032148,0.6419837263051295,0.6284774619854311,0.6605134786902837,0.7365877380767362,0.897128790803307,1.4476068243233084,1.318921303700436,1.1532063590741142,1.1384066217794782,1.0701834425432286,1.0434416408055631,1.0134511162471238,1.0131503085785336,0.9889653720238843,1.0038854323859565,0.9921238525440811,1.1603054200528422,1.6560966194231515,1.1396399332206977,1.022715992439701,0.955395236209222,0.8650626933315954,0.7589377478529854
2,1,0.640833441200582,0.5826871104521402,0.5637338542340836,0.6012638119108976,0.6914172971997662,0.863063508313623,1.2827651671157865,1.1556465562890526,1.08259493298502,1.0721455384144691,1.050368121501669,1.0352117924398785,1.0195847699289644,1.0390400991594197,1.030598996638464,1.048610865958273,1.0675327426130545,1.234974092248071,1.8741757961583567,1.206669726174086,1.0927932910493716,1.0112064265345586,0.9194212039553938,0.8336608575250154
2,2,0.704892456008259,0.6473286708944278,0.6285133236565735,0.6539109375848982,0.7344195108320204,0.8916487491364659,1.4192236340632305,1.2099882792185113,1.0763247976030617,1.0647437340391679,1.0485364547352736,1.0442207232731255,1.0230767439513784,1.019133593622653,1.0149110074438608,1.0431961251562127,1.0056585759638599,1.1441345638860214,1.6876372922666132,1.1962648741374362,1.1052619322989035,0.993549689127617,0.8591099968175363,0.7843143342828979
