Month,DOW,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24
1,0,0.764076972457433,0.7324840277565496,0.7287699079876504,0.7503209733133618,0.8140800293461317,0.9397410815272217,1.542666524011861,1.3966236664323055,1.1672653073701589,1.148350808547061,1.050935407941797,0.9590911869898819,0.9141549231192494,0.8898068046342434,0.8719698590774312,0.8541329135206189,0.8912053312138907,1.3156466848042065,1.3943080732430533,1.1273270565218723,1.055772934307462,0.9846544187326142,0.8982438174426072,0.8083712897013422
1,1,0.6978024056282623,0.6589946289431877,0.576045843104622,0.7112678720024208,0.8028406082154474,1.015810575686512,1.642541039412966,1.4803691655949769,1.1584650881307208,1.0893978364475376,0.9800854830168697,0.9164082003177244,0.8741394961797413,0.8431802708223012,0.8188781299644451,0.8249300249640669,0.8988198804750737,1.4345071488009684,1.5986837128375821,1.2134805961116575,1.071261063620546,1.020368409108102,0.880304864210606,0.7914176564036615
1,2,0.5713794183813201,0.5487309858208707,0.5526488783462977,0.5747548334801497,0.6834462134259396,1.05394322697469,3.4539989815990904,3.4828557669306006,1.5859327566580625,0.901898859353309,0.8418797596272477,0.7627533994310266,0.7199730268168442,0.6860983252893056,0.6492249290980746,0.6399877440285101,0.6678047809590423,0.9517465073306657,1.0323797492674356,0.8505744672702147,0.7983459461427908,0.7319678054716131,0.6599388582733772,0.5977347800235199
1,3,0.7230769368227968,0.6864942187261275,0.6904183907142227,0.720525152852396,0.8096874868769864,1.0621854385700007,1.9870034139938908,1.7554558231334947,1.2578150617797978,1.124178778556795,1.0102705730881503,0.926919444575985,0.879250404523877,0.8501086027106453,0.8123036015357166,0.8110813184574575,0.8453052446487144,1.2070581486878775,1.2759563158886973,1.0394981491524882,0.9886983489350145,0.9036960660890606,0.8462273178481029,0.7867857618317092
1,4,0.7969099623838184,0.7434499700745966,0.7474951983100474,0.7684480271942689,0.8352790733116875,0.9864301163608693,1.6115268818940713,1.4293947196045205,1.1728497361215264,1.094827699316813,1.0359417721289024,0.9662281981071805,0.9123079702502128,0.8829497868887372,0.8548754184762369,0.8397118683241875,0.8794132400481633,1.308813006095093,1.3255268233553392,1.0961599601129193,1.0221104827729597,0.9769347303231641,0.8823442137995977,0.8300711447450891
1,5,0.8830303940714035,0.8165339742626808,0.7855640678984527,0.780206299133744,0.8223423964748885,0.8898402683891642,1.073631766060788,1.1850182765009263,1.3797506384257174,1.3275749837264033,1.153322317360172,1.0604376345701265,0.9556857443292776,0.8931700966401281,0.8665815432376945,0.8485053327324621,0.8724650743578188,1.179860798157328,1.3438235441390016,1.123228681588303,1.0298683090481198,0.972034449952431,0.9107205447899455,0.846802864153022
1,6,0.847422635310735,0.7710251023144046,0.740401091214763,0.7531756787020419,0.787499570326375,0.8554223769857434,1.056615880112205,1.1613374984766118,1.25118459716405,1.1978863182543065,1.0967145852581845,1.0248669053395152,0.9577940712331166,0.9213202490336251,0.8905712419703115,0.8878463299622618,0.9171453838469801,1.2693340110892253,1.520550898877224,1.1893365943391414,1.0892898250160674,1.0245919142194369,0.9254451158348014,0.8632221251188765
2,0,0.6909360400194288,0.639289344676845,0.6254988658157362,0.6574663375112041,0.7348913136006969,0.8959905459607516,1.455301122166417,1.3249375322353694,1.159782276680871,1.1425667115666764,1.0730735141685401,1.0441405487148414,1.0128340585769868,1.0117524523918016,0.9887382763403654,1.005533216826988,0.9951377796027099,1.1641988352703763,1.6589435311437482,1.1414550607652363,1.0247317266140217,0.9555389753784368,0.8522155400770142,0.7450463938949338
2,1,0.6371182826550509,0.5791500655350728,0.5599942616055766,0.5975859618005518,0.6877935221352045,0.8585368398401074,1.2837831669416313,1.1572672200739471,1.0804249020234362,1.0730693237171753,1.0479038558097984,1.031283378870971,1.0165722222584497,1.037731247513906,1.0314085802038435,1.0489367668059968,1.0663710524084955,1.2358936571178913,1.8841235580653788,1.2204312925081349,1.1022725346096915,1.0150698062639794,0.9157538489628504,0.8315246522728608
2,2,0.7029005389007669,0.644661983424013,0.6256839794793215,0.6522407607767213,0.7339921623846232,0.8926495177847608,1.4273881690315837,1.2135983144467857,1.0767765347800655,1.0618053434521748,1.047206878879335,1.0423924916265903,1.0211781271515912,1.0192213116875724,1.0151834385078506,1.0432311268254555,1.0082569329764823,1.146227953471277,1.6896635623359617,1.198565001993053,1.1064704329324797,0.9966092218811314,0.8532026028751729,0.7808936123952355
