Month,DOW,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24
1,0,0.765512220723593,0.7313359556205168,0.7286045632311692,0.7499365120570656,0.813300300791765,0.9193505606690779,1.5208663705777115,1.3797143324736592,1.160525736601222,1.145898114549179,1.0530307733113615,0.9619693113392284,0.9216304832420045,0.8980637588248238,0.8809756262732856,0.8633683034328634,0.9012466210305925,1.3134837104046857,1.3918814440262075,1.1376813638903152,1.06199244916732,0.9895315436317358,0.8984700816596027,0.811629862471007
1,1,0.6208446204404496,0.5847002160388389,0.5861244364465701,0.6163025121130907,0.7061631213522396,0.8541858126476546,1.537195729263399,1.486193241689241,1.1906867533067413,1.125037890999023,1.0196263346051877,0.95565189358764,0.916505078596758,0.8834978083365009,0.8633277679675508,0.8736822352561913,0.928572459619021,1.486635904788941,1.649612910365534,1.259915412855514,1.115895935679127,1.0159310600337772,0.8960655911236425,0.8276452728873662
1,2,0.5779907024021287,0.5484536390678485,0.5505762417973363,0.571114665391112,0.6774690204636842,1.0455462712447123,3.438616421770131,3.467555568842584,1.5853899161422444,0.8979356941060406,0.8365894856425358,0.7619844840730057,0.7147789952017221,0.6863331290452773,0.6522817979341994,0.6434176893526062,0.6705481397330305,0.9476972749966368,1.0413758053184652,0.8598783240407182,0.8079642446075427,0.7440768920312711,0.6680966830595376,0.6043289137356315
1,3,0.7266127962572392,0.6845120084046972,0.6871472605236595,0.717041560561168,0.803730814266552,1.0483454569571091,1.9977319263429456,1.7612971062296479,1.2690109283905373,1.1210362514065655,1.0096599558507426,0.9318673132989752,0.8813126366488024,0.8525146014927822,0.8168859928444119,0.8159583840985373,0.8463164885089829,1.198133187398927,1.267830335441242,1.038289334871149,0.9880087244413482,0.9020151772953703,0.8450094034579776,0.7897323550106242
1,4,0.7968611598252238,0.7399102339268199,0.7450940760336473,0.764497815295901,0.831483518116696,0.9811491246321672,1.6052314002912935,1.421965936450376,1.1712391879440003,1.0952887673513063,1.041215111613114,0.9730642332728947,0.922604999554142,0.8960437535297089,0.8678655292334215,0.8505781291799185,0.8893380495199595,1.3003834378622596,1.3143893231875874,1.0921737062687633,1.0225960823945546,0.9753708052195107,0.8778289688791131,0.8238266504176203
1,5,0.8930351872683275,0.8239225274063868,0.7930895641959065,0.7869130093686052,0.8267617501899044,0.8930351872683275,1.081245771259926,1.1876917201788215,1.377471348340259,1.3262657163848892,1.1548165090012497,1.061744793720503,0.9577644856399253,0.8927114162491545,0.8647674867482185,0.8456400911539947,0.8671833166605096,1.1691620556969173,1.3336875443628562,1.114843240864884,1.0260303597594134,0.9725832361328458,0.906334704517436,0.8432989776307435
1,6,0.8454396776339926,0.7678330462468365,0.7376361069827314,0.7499984453799803,0.7825832809944594,0.8509865618645491,1.0505002767223635,1.1523838543383227,1.243919881102661,1.1927293530915173,1.0946763592042832,1.0216714030756604,0.9543128268588593,0.9199370689815995,0.890088364601924,0.8891680295502175,0.9210812693161539,1.272723880829048,1.5269602203829342,1.2003905205489673,1.1009943349646478,1.0363967639029668,0.930259745912904,0.8673287275124214
2,0,0.6823303203347245,0.6299501827371551,0.6163898425469212,0.648001093099318,0.7236022054017323,0.883106076179667,1.4377210356377454,1.3121918733974336,1.1477247408505244,1.1286102743950097,1.0624629940334993,1.0381784632353028,1.0198912070746173,1.0262134571850967,1.0095215351644384,1.0250021849676683,1.009935140311853,1.1639735144989527,1.6449372144924284,1.154992374155094,1.0484595054710355,0.9755763698516312,0.8591169776296237,0.7521114173485199
2,1,0.6393856755483108,0.5747703622443855,0.5536645473297126,0.5885833919176781,0.6780127160217237,0.8510000540778566,1.2738579915484036,1.1487063804145454,1.075593118206469,1.0767055769721035,1.0489868127283823,1.0313110790077487,1.0214534582789336,1.046514682138084,1.04466058419536,1.061749186900798,1.0714522994677194,1.2331914433379942,1.8791900682153535,1.2318626731457087,1.1104501595296772,1.018641409732469,0.9137921710714367,0.8264641579691446
2,2,0.6963115398066816,0.636339214662605,0.6172101109528565,0.6412659472555767,0.7241384553780963,0.883162435184575,1.422426770607884,1.2190926093942451,1.0783157873395137,1.0622887004475623,1.044710605146712,1.0400271679904305,1.022418660759994,1.0249732628452386,1.0277407484375871,1.0628665271097009,1.0258856207328262,1.156444034446579,1.6810498198093171,1.2019402811076025,1.0981139535001596,0.9910335494269886,0.8596236016848208,0.7826205959724469
2,3,0.6499699738610626,0.6112175661634071,0.5995260604459817,0.62772322129389,0.6841773460880054,0.8864314245347196,1.6877331386410246,1.3846510364624476,1.1452592339721468,1.107523478945572,1.0692195944851577,1.0326799014245598,1.004512642125801,0.9965887316012032,0.9722787721427203,0.9803521904130652,0.9932995611947664,1.1454386432670434,1.6061617125613918,1.152076787178216,1.050620830914215,0.9769733153591801,0.8748296234647425,0.7607552134596841
